N,Cc_F,Cg_F,W_um,L_um,fp_target_GHz,R_Ohm,EJ_GHz,EC_GHz,d,f_chain0_GHz,f_chain1_GHz,f_minus_GHz,f_plus_GHz,g_MHz,T1_Purcell_s,f_qubit_GHz
135,1.584893192461111e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.584904800787065,26.659052136682607,18.943977591036415,20.165266106442573,610.6442577030792,1.0312046939452043e-05,3.8492609883370767
135,2.511886431509582e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,18.66941355731573,26.53326977054667,18.0140056022409,19.26890756302521,627.4509803921547,6.011649446429103e-06,3.8492609883370767
135,3.9810717055349695e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,17.84568740198358,26.443948540552984,17.173669467787114,18.462184873949578,644.2577030812321,3.891687563465661e-06,3.8492609883370767
135,6.309573444801943e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,17.172880652046366,26.38346707052241,16.478991596638654,17.778711484593835,649.8599439775896,2.790321027756568e-06,3.8492609883370767
135,1e-14,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,16.66401503150485,26.343654422702656,15.974789915966385,17.296918767507005,661.0644257703094,2.1894541567375523e-06,3.8492609883370767
140,1e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.863249257648214,27.570130552964276,22.30532212885154,23.369747899159663,532.2128851540623,10.770491767120234,3.8492609883370767
140,1.5848931924611109e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.86124070255797,27.56923407450069,22.30532212885154,23.369747899159663,532.2128851540623,4.289515740971632,3.8492609883370767
140,2.5118864315095718e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.858057489059096,27.567813018671853,22.30532212885154,23.369747899159663,532.2128851540623,1.7087634992777792,3.8492609883370767
140,3.981071705534985e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.85301278345059,27.565560238627903,22.30532212885154,23.369747899159663,532.2128851540623,0.6809505195630506,3.8492609883370767
140,6.309573444801943e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.845018403912803,27.561988529475233,22.27170868347339,23.336134453781515,532.2128851540623,0.2715203079534698,3.8492609883370767
140,1e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.832350790249578,27.556324935490274,22.26050420168067,23.336134453781515,537.8151260504208,0.10836515358845804,3.8492609883370767
140,1.584893192461111e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.81228160257328,27.54734337819251,22.249299719887954,23.32492997198879,537.8151260504188,0.04331219310583254,3.8492609883370767
140,2.5118864315095718e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.780497298327404,27.533101806451157,22.204481792717086,23.280112044817926,537.8151260504188,0.017351221723565156,3.8492609883370767
140,3.9810717055349855e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.730196606321208,27.510539548819406,22.1484593837535,23.22408963585434,537.8151260504188,0.006976272174612923,3.8492609883370767
140,6.309573444801943e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.650721198985497,27.474902857910056,22.081232492997195,23.15686274509804,537.8151260504208,0.0028208809250436706,3.8492609883370767
140,1e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.525599249639708,27.419088768245423,21.946778711484594,23.044817927170868,549.0196078431377,0.0011507847439511218,3.8492609883370767
140,1.5848931924611109e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.33016608953797,27.333481106063218,21.756302521008404,22.865546218487392,554.6218487394943,0.00047593511704158116,3.8492609883370767
140,2.511886431509582e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.030016438142052,27.208042743537444,21.442577030812323,22.563025210084035,560.2240896358547,0.000200980506666491,3.8492609883370767
140,3.9810717055349695e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.584223955206994,27.039271775626972,20.971988795518207,22.114845938375346,571.4285714285697,8.75490359995373e-05,3.8492609883370767
140,6.309573444801943e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.960180346995738,26.839859965108495,20.322128851540615,21.49859943977591,588.2352941176472,3.988621015558011e-05,3.8492609883370767
140,1e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.1613035225353,26.63842914803367,19.515406162464984,20.71428571428571,599.4397759103641,1.9330784600922853e-05,3.8492609883370767
140,1.584893192461111e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.247871543479818,26.46334351549493,18.596638655462183,19.829131652661065,616.2464985994416,1.015028612374801e-05,3.8492609883370767
140,2.511886431509582e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,18.32260627760325,26.328092288072906,17.655462184873947,18.910364145658264,627.4509803921585,5.866250364987961e-06,3.8492609883370767
140,3.9810717055349695e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,17.486349226354736,26.23163004988708,16.80392156862745,18.0812324929972,638.6554621848745,3.7637381404572008e-06,3.8492609883370767
140,6.309573444801943e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,16.800797771581944,26.166146344289647,16.131652661064425,17.431372549019606,649.8599439775916,2.67621854721071e-06,3.8492609883370767
140,1e-14,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,16.280809803488278,26.12297724407121,15.582633053221288,16.893557422969188,655.462184873949,2.08521791729628e-06,3.8492609883370767
145,1e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.521228141585812,27.41581443238336,21.946778711484594,21.95798319327731,5.60224089635849,10.595859569472553,3.8492609883370767
145,1.5848931924611109e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.519240556635587,27.414900615780518,21.946778711484594,23.03361344537815,543.4173669467792,4.219903249015254,3.8492609883370767
145,2.5118864315095718e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.516090617009503,27.413452097411707,21.946778711484594,23.03361344537815,543.4173669467792,1.680993354400452,3.8492609883370767
145,3.981071705534985e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.51109874213493,27.411155832421514,21.946778711484594,23.03361344537815,543.4173669467792,0.6698590919155937,3.8492609883370767
145,6.309573444801943e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.503188327435247,27.407515300039492,21.935574229691877,23.03361344537815,549.0196078431377,0.2670820339732206,3.8492609883370767
145,1e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.49065435505168,27.401742848037543,21.901960784313726,23.0,549.0196078431377,0.10658389960999147,3.8492609883370767
145,1.584893192461111e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.47079831267022,27.392589230417236,21.89075630252101,22.988795518207283,549.0196078431377,0.04259398748460943,3.8492609883370767
145,2.5118864315095718e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.43935485559187,27.37807581167785,21.84593837535014,22.943977591036415,549.0196078431377,0.01705954819543374,3.8492609883370767
145,3.9810717055349855e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.389600731106217,27.355083592945178,21.823529411764707,22.921568627450977,549.0196078431359,0.006856502013566637,3.8492609883370767
145,6.309573444801943e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.31100278548793,27.318763092001596,21.711484593837532,22.820728291316524,554.6218487394963,0.0027708704013557663,3.8492609883370767
145,1e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.187282363636857,27.26184389630329,21.588235294117645,22.708683473389353,560.2240896358547,0.001129381214116275,3.8492609883370767
145,1.5848931924611109e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.994039462710944,27.174390515007328,21.397759103641455,22.518207282913163,560.2240896358528,0.0004664472008088167,3.8492609883370767
145,2.511886431509582e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.697115153554023,27.045746074586454,22.22689075630252,22.238095238095237,5.60224089635849,0.00019656877359579047,3.8492609883370767
145,3.9810717055349695e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.25547227036958,26.871434395718953,20.635854341736696,21.801120448179272,582.6330532212887,8.536795607952714e-05,3.8492609883370767
145,6.309573444801943e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.635425239640515,26.663413818261464,19.997198879551817,21.18487394957983,593.8375350140057,3.8725536677648956e-05,3.8492609883370767
145,1e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.838173578871004,26.450991055767247,19.179271708683473,20.389355742296917,605.0420168067226,1.8659860445098353e-05,3.8492609883370767
145,1.584893192461111e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,18.921887592483092,26.26461304215405,18.249299719887954,19.49299719887955,621.8487394957981,9.72703110692257e-06,3.8492609883370767
145,2.511886431509582e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,17.98902765534983,26.119672929369177,17.330532212885156,18.596638655462183,633.0532212885132,5.574843402875284e-06,3.8492609883370767
145,3.9810717055349695e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,17.142166873350266,26.015865968626766,16.467787114845937,17.7563025210084,644.2577030812312,3.545799657850642e-06,3.8492609883370767
145,6.309573444801943e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,16.44540305070917,25.945222716679073,15.750700280112044,17.061624649859944,655.46218487395,2.500765135871647e-06,3.8492609883370767
145,1e-14,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,15.915417151930903,25.89858646821501,15.224089635854341,16.546218487394956,661.0644257703076,1.9350299375351827e-06,3.8492609883370767
150,1e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.18302353023688,27.258626477291905,21.588235294117645,22.697478991596636,554.6218487394963,10.7108864533329,3.8492609883370767
150,1.5848931924611109e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.181058097613878,27.257698394765704,21.588235294117645,22.697478991596636,554.6218487394963,4.26565462415082,3.8492609883370767
150,2.5118864315095718e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.177943302283737,27.256227281287387,21.588235294117645,22.697478991596636,554.6218487394963,1.6991810087752595,3.8492609883370767
150,3.981071705534985e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.17300721461653,27.25389524144066,21.588235294117645,22.697478991596636,554.6218487394963,0.6770831203943773,3.8492609883370767
150,6.309573444801943e-18,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.165185430994036,27.250198094808198,21.577030812324928,22.697478991596636,560.2240896358547,0.2699474777033504,3.8492609883370767
150,1e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.15279244852812,27.244336107985397,21.577030812324928,22.68627450980392,554.6218487394963,0.10771801675283049,3.8492609883370767
150,1.584893192461111e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.13316108846108,27.235040988627784,21.53221288515406,22.65266106442577,560.2240896358547,0.04304128486147712,3.8492609883370767
150,2.5118864315095718e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.102076518472163,27.22030398986664,21.509803921568626,22.630252100840337,560.2240896358547,0.017234953299246982,3.8492609883370767
150,3.9810717055349855e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,22.05289705502087,27.196957901748515,21.45378151260504,22.58543417366947,565.8263305322132,0.006924633752387907,3.8492609883370767
150,6.309573444801943e-17,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.975220282480475,27.160073189878986,21.386554621848738,22.518207282913163,565.8263305322113,0.002796907177994974,3.8492609883370767
150,1e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.852970151210314,27.10223588883557,21.26330532212885,22.394957983193276,565.8263305322132,0.0011390454099133923,3.8492609883370767
150,1.5848931924611109e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.662029961467244,27.013225534444057,21.07282913165266,22.215686274509803,571.4285714285717,0.0004698367310761664,3.8492609883370767
150,2.511886431509582e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,21.368529309836312,26.881803971031296,20.75910364145658,21.913165266106443,577.0308123249301,0.0001976138745887743,3.8492609883370767
150,3.9810717055349695e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.931411757295688,26.702523255587664,20.310924369747898,21.48739495798319,588.2352941176472,8.55766128192365e-05,3.8492609883370767
150,6.309573444801943e-16,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,20.316059994990162,26.48650208237929,19.69467787114846,20.893557422969185,599.4397759103623,3.8662332325715575e-05,3.8492609883370767
150,1e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,19.52156163930937,26.263546045773328,18.876750700280112,20.09803921568627,610.6442577030792,1.8526998787853457e-05,3.8492609883370767
150,1.584893192461111e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,18.603901988436817,26.066095020329307,17.946778711484594,19.19047619047619,621.8487394957981,9.590776007295421e-06,3.8492609883370767
150,2.511886431509582e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,17.66503342983613,25.911507182669126,16.971988795518207,18.249299719887954,638.6554621848745,5.452593356115117e-06,3.8492609883370767
150,3.9810717055349695e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,16.80900954178595,25.800317894995608,16.142857142857142,17.431372549019606,644.257703081233,3.4388141082136843e-06,3.8492609883370767
150,6.309573444801943e-15,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,16.102187868996467,25.724460503557903,15.414565826330533,16.71428571428571,649.8599439775905,2.4059698283380176e-06,3.8492609883370767
150,1e-14,2e-17,0.6,2.0,30,50.0,627.2512212610997,0.3587079504566504,0.01,15.563049013810032,25.674309589137906,14.87675070028011,16.18767507002801,655.46218487395,1.8489449072586546e-06,3.8492609883370767
